query_id	corpus_id	relevance
JDDC-PROJECT-0124	jddc-test-5726	1
JDDC-PROJECT-0124	jddc-test-5729	1
JDDC-PROJECT-0124	jddc-test-5736	1
JDDC-PROJECT-0124	jddc-test-5737	1
JDDC-PROJECT-0124	jddc-test-5738	1
JDDC-PROJECT-0124	jddc-test-5740	1
JDDC-PROJECT-0124	jddc-test-5741	1
JDDC-PROJECT-0124	jddc-test-5743	1
JDDC-PROJECT-0124	jddc-test-5744	1
JDDC-PROJECT-0124	jddc-test-5748	1
JDDC-PROJECT-0124	jddc-test-5750	1
JDDC-PROJECT-0124	jddc-test-5752	1
JDDC-PROJECT-0124	jddc-test-5753	1
JDDC-PROJECT-0124	jddc-test-5754	1
JDDC-PROJECT-0124	jddc-test-5755	1
JDDC-PROJECT-0124	jddc-test-5759	1
JDDC-PROJECT-0124	jddc-test-5762	1
JDDC-PROJECT-0124	jddc-test-5766	1
JDDC-PROJECT-0124	jddc-test-5768	1
JDDC-PROJECT-0124	jddc-test-5770	1
JDDC-PROJECT-0124	jddc-test-5771	1
JDDC-PROJECT-0124	jddc-test-5772	1
JDDC-PROJECT-0125	jddc-test-1913	1
JDDC-PROJECT-0125	jddc-test-1914	1
JDDC-PROJECT-0125	jddc-test-1915	1
JDDC-PROJECT-0125	jddc-test-1919	1
JDDC-PROJECT-0125	jddc-test-1921	1
JDDC-PROJECT-0125	jddc-test-1923	1
JDDC-PROJECT-0125	jddc-test-1924	1
JDDC-PROJECT-0125	jddc-test-1925	1
JDDC-PROJECT-0125	jddc-test-1926	1
JDDC-PROJECT-0125	jddc-test-1928	1
JDDC-PROJECT-0125	jddc-test-1930	1
JDDC-PROJECT-0125	jddc-test-1931	1
JDDC-PROJECT-0125	jddc-test-1932	1
JDDC-PROJECT-0125	jddc-test-1933	1
JDDC-PROJECT-0125	jddc-test-1935	1
JDDC-PROJECT-0125	jddc-test-1936	1
JDDC-PROJECT-0125	jddc-test-1937	1
JDDC-PROJECT-0125	jddc-test-1938	1
JDDC-PROJECT-0125	jddc-test-1939	1
JDDC-PROJECT-0125	jddc-test-1940	1
JDDC-PROJECT-0125	jddc-test-1941	1
JDDC-PROJECT-0125	jddc-test-1943	1
JDDC-PROJECT-0125	jddc-test-5778	1
JDDC-PROJECT-0125	jddc-test-5779	1
JDDC-PROJECT-0125	jddc-test-5781	1
JDDC-PROJECT-0125	jddc-test-5788	1
JDDC-PROJECT-0125	jddc-test-5794	1
JDDC-PROJECT-0125	jddc-test-5796	1
JDDC-PROJECT-0125	jddc-test-5797	1
JDDC-PROJECT-0126	jddc-test-1912	1
JDDC-PROJECT-0126	jddc-test-1913	1
JDDC-PROJECT-0126	jddc-test-1914	1
JDDC-PROJECT-0126	jddc-test-1915	1
JDDC-PROJECT-0126	jddc-test-1916	1
JDDC-PROJECT-0126	jddc-test-1921	1
JDDC-PROJECT-0126	jddc-test-1923	1
JDDC-PROJECT-0126	jddc-test-1924	1
JDDC-PROJECT-0126	jddc-test-1927	1
JDDC-PROJECT-0126	jddc-test-1928	1
JDDC-PROJECT-0126	jddc-test-1929	1
JDDC-PROJECT-0126	jddc-test-1930	1
JDDC-PROJECT-0126	jddc-test-1932	1
JDDC-PROJECT-0126	jddc-test-1933	1
JDDC-PROJECT-0126	jddc-test-1934	1
JDDC-PROJECT-0126	jddc-test-1936	1
JDDC-PROJECT-0126	jddc-test-1938	1
JDDC-PROJECT-0126	jddc-test-1939	1
JDDC-PROJECT-0126	jddc-test-1940	1
JDDC-PROJECT-0126	jddc-test-1943	1
JDDC-PROJECT-0126	jddc-test-5780	1
JDDC-PROJECT-0126	jddc-test-5782	1
JDDC-PROJECT-0126	jddc-test-5783	1
JDDC-PROJECT-0126	jddc-test-5784	1
JDDC-PROJECT-0126	jddc-test-5785	1
JDDC-PROJECT-0126	jddc-test-5786	1
JDDC-PROJECT-0126	jddc-test-5787	1
JDDC-PROJECT-0126	jddc-test-5788	1
JDDC-PROJECT-0126	jddc-test-5797	1
JDDC-PROJECT-0127	jddc-dev-155	1
JDDC-PROJECT-0127	jddc-dev-156	1
JDDC-PROJECT-0127	jddc-dev-158	1
JDDC-PROJECT-0127	jddc-dev-159	1
JDDC-PROJECT-0127	jddc-dev-161	1
JDDC-PROJECT-0127	jddc-dev-162	1
JDDC-PROJECT-0127	jddc-dev-164	1
JDDC-PROJECT-0127	jddc-dev-166	1
JDDC-PROJECT-0127	jddc-dev-167	1
JDDC-PROJECT-0127	jddc-dev-168	1
JDDC-PROJECT-0127	jddc-dev-171	1
JDDC-PROJECT-0127	jddc-dev-172	1
JDDC-PROJECT-0127	jddc-dev-173	1
JDDC-PROJECT-0127	jddc-dev-175	1
JDDC-PROJECT-0127	jddc-dev-176	1
JDDC-PROJECT-0127	jddc-dev-179	1
JDDC-PROJECT-0127	jddc-dev-180	1
JDDC-PROJECT-0127	jddc-dev-181	1
JDDC-PROJECT-0127	jddc-dev-182	1
JDDC-PROJECT-0127	jddc-dev-184	1
JDDC-PROJECT-0127	jddc-dev-185	1
JDDC-PROJECT-0127	jddc-dev-1229	1
JDDC-PROJECT-0127	jddc-dev-1230	1
JDDC-PROJECT-0127	jddc-dev-1231	1
JDDC-PROJECT-0127	jddc-dev-1232	1
JDDC-PROJECT-0127	jddc-dev-1233	1
JDDC-PROJECT-0127	jddc-dev-1234	1
JDDC-PROJECT-0127	jddc-dev-1236	1
JDDC-PROJECT-0127	jddc-dev-1237	1
JDDC-PROJECT-0127	jddc-dev-1238	1
JDDC-PROJECT-0128	jddc-dev-155	1
JDDC-PROJECT-0128	jddc-dev-156	1
JDDC-PROJECT-0128	jddc-dev-157	1
JDDC-PROJECT-0128	jddc-dev-158	1
JDDC-PROJECT-0128	jddc-dev-159	1
JDDC-PROJECT-0128	jddc-dev-160	1
JDDC-PROJECT-0128	jddc-dev-161	1
JDDC-PROJECT-0128	jddc-dev-163	1
JDDC-PROJECT-0128	jddc-dev-164	1
JDDC-PROJECT-0128	jddc-dev-165	1
JDDC-PROJECT-0128	jddc-dev-166	1
JDDC-PROJECT-0128	jddc-dev-167	1
JDDC-PROJECT-0128	jddc-dev-169	1
JDDC-PROJECT-0128	jddc-dev-170	1
JDDC-PROJECT-0128	jddc-dev-171	1
JDDC-PROJECT-0128	jddc-dev-173	1
JDDC-PROJECT-0128	jddc-dev-174	1
JDDC-PROJECT-0128	jddc-dev-177	1
JDDC-PROJECT-0128	jddc-dev-178	1
JDDC-PROJECT-0128	jddc-dev-179	1
JDDC-PROJECT-0128	jddc-dev-181	1
JDDC-PROJECT-0128	jddc-dev-183	1
JDDC-PROJECT-0128	jddc-dev-184	1
JDDC-PROJECT-0128	jddc-dev-185	1
JDDC-PROJECT-0128	jddc-dev-1229	1
JDDC-PROJECT-0128	jddc-dev-1230	1
JDDC-PROJECT-0128	jddc-dev-1233	1
JDDC-PROJECT-0128	jddc-dev-1234	1
JDDC-PROJECT-0128	jddc-dev-1235	1
JDDC-PROJECT-0128	jddc-dev-1238	1
JDDC-PROJECT-0129	jddc-test-4286	1
JDDC-PROJECT-0129	jddc-test-4288	1
JDDC-PROJECT-0129	jddc-test-4289	1
JDDC-PROJECT-0129	jddc-test-4291	1
JDDC-PROJECT-0129	jddc-test-4295	1
JDDC-PROJECT-0129	jddc-test-4304	1
JDDC-PROJECT-0129	jddc-test-4306	1
JDDC-PROJECT-0129	jddc-test-4308	1
JDDC-PROJECT-0129	jddc-test-4309	1
JDDC-PROJECT-0129	jddc-test-4312	1
JDDC-PROJECT-0129	jddc-test-4314	1
JDDC-PROJECT-0129	jddc-test-4319	1
JDDC-PROJECT-0129	jddc-test-4324	1
JDDC-PROJECT-0129	jddc-test-4327	1
JDDC-PROJECT-0129	jddc-test-4332	1
JDDC-PROJECT-0129	jddc-test-4335	1
JDDC-PROJECT-0129	jddc-test-4336	1
JDDC-PROJECT-0129	jddc-test-4337	1
JDDC-PROJECT-0129	jddc-test-4338	1
JDDC-PROJECT-0129	jddc-test-4339	1
JDDC-PROJECT-0129	jddc-test-4340	1
JDDC-PROJECT-0129	jddc-test-4341	1
JDDC-PROJECT-0129	jddc-test-4349	1
JDDC-PROJECT-0129	jddc-test-4350	1
JDDC-PROJECT-0129	jddc-test-4351	1
JDDC-PROJECT-0129	jddc-test-4352	1
JDDC-PROJECT-0129	jddc-test-4353	1
JDDC-PROJECT-0129	jddc-test-4356	1
JDDC-PROJECT-0129	jddc-test-4357	1
JDDC-PROJECT-0129	jddc-test-4359	1
JDDC-PROJECT-0130	jddc-test-4282	1
JDDC-PROJECT-0130	jddc-test-4286	1
JDDC-PROJECT-0130	jddc-test-4287	1
JDDC-PROJECT-0130	jddc-test-4289	1
JDDC-PROJECT-0130	jddc-test-4290	1
JDDC-PROJECT-0130	jddc-test-4299	1
JDDC-PROJECT-0130	jddc-test-4300	1
JDDC-PROJECT-0130	jddc-test-4304	1
JDDC-PROJECT-0130	jddc-test-4305	1
JDDC-PROJECT-0130	jddc-test-4306	1
JDDC-PROJECT-0130	jddc-test-4311	1
JDDC-PROJECT-0130	jddc-test-4315	1
JDDC-PROJECT-0130	jddc-test-4316	1
JDDC-PROJECT-0130	jddc-test-4317	1
JDDC-PROJECT-0130	jddc-test-4318	1
JDDC-PROJECT-0130	jddc-test-4319	1
JDDC-PROJECT-0130	jddc-test-4320	1
JDDC-PROJECT-0130	jddc-test-4323	1
JDDC-PROJECT-0130	jddc-test-4328	1
JDDC-PROJECT-0130	jddc-test-4329	1
JDDC-PROJECT-0130	jddc-test-4332	1
JDDC-PROJECT-0130	jddc-test-4333	1
JDDC-PROJECT-0130	jddc-test-4334	1
JDDC-PROJECT-0130	jddc-test-4338	1
JDDC-PROJECT-0130	jddc-test-4341	1
JDDC-PROJECT-0130	jddc-test-4342	1
JDDC-PROJECT-0130	jddc-test-4350	1
JDDC-PROJECT-0130	jddc-test-4351	1
JDDC-PROJECT-0130	jddc-test-4353	1
JDDC-PROJECT-0130	jddc-test-4358	1
JDDC-PROJECT-0131	jddc-test-2082	1
JDDC-PROJECT-0131	jddc-test-2083	1
JDDC-PROJECT-0131	jddc-test-2084	1
JDDC-PROJECT-0131	jddc-test-2087	1
JDDC-PROJECT-0131	jddc-test-2092	1
JDDC-PROJECT-0131	jddc-test-2093	1
JDDC-PROJECT-0131	jddc-test-2094	1
JDDC-PROJECT-0131	jddc-test-2095	1
JDDC-PROJECT-0131	jddc-test-2097	1
JDDC-PROJECT-0131	jddc-test-2101	1
JDDC-PROJECT-0131	jddc-test-2103	1
JDDC-PROJECT-0131	jddc-test-2106	1
JDDC-PROJECT-0131	jddc-test-2108	1
JDDC-PROJECT-0131	jddc-test-2110	1
JDDC-PROJECT-0131	jddc-test-2111	1
JDDC-PROJECT-0131	jddc-test-2112	1
JDDC-PROJECT-0131	jddc-test-2113	1
JDDC-PROJECT-0131	jddc-test-2115	1
JDDC-PROJECT-0131	jddc-test-5873	1
JDDC-PROJECT-0131	jddc-test-5874	1
JDDC-PROJECT-0131	jddc-test-5875	1
JDDC-PROJECT-0131	jddc-test-5877	1
JDDC-PROJECT-0131	jddc-test-5880	1
JDDC-PROJECT-0131	jddc-test-5883	1
JDDC-PROJECT-0131	jddc-test-5885	1
JDDC-PROJECT-0131	jddc-test-5886	1
JDDC-PROJECT-0131	jddc-test-5887	1
JDDC-PROJECT-0131	jddc-test-5889	1
JDDC-PROJECT-0131	jddc-test-5890	1
JDDC-PROJECT-0131	jddc-test-5891	1
JDDC-PROJECT-0132	jddc-test-4282	1
JDDC-PROJECT-0132	jddc-test-4283	1
JDDC-PROJECT-0132	jddc-test-4284	1
JDDC-PROJECT-0132	jddc-test-4291	1
JDDC-PROJECT-0132	jddc-test-4293	1
JDDC-PROJECT-0132	jddc-test-4299	1
JDDC-PROJECT-0132	jddc-test-4300	1
JDDC-PROJECT-0132	jddc-test-4303	1
JDDC-PROJECT-0132	jddc-test-4304	1
JDDC-PROJECT-0132	jddc-test-4305	1
JDDC-PROJECT-0132	jddc-test-4307	1
JDDC-PROJECT-0132	jddc-test-4309	1
JDDC-PROJECT-0132	jddc-test-4311	1
JDDC-PROJECT-0132	jddc-test-4312	1
JDDC-PROJECT-0132	jddc-test-4315	1
JDDC-PROJECT-0132	jddc-test-4318	1
JDDC-PROJECT-0132	jddc-test-4321	1
JDDC-PROJECT-0132	jddc-test-4322	1
JDDC-PROJECT-0132	jddc-test-4327	1
JDDC-PROJECT-0132	jddc-test-4332	1
JDDC-PROJECT-0132	jddc-test-4335	1
JDDC-PROJECT-0132	jddc-test-4337	1
JDDC-PROJECT-0132	jddc-test-4344	1
JDDC-PROJECT-0132	jddc-test-4345	1
JDDC-PROJECT-0132	jddc-test-4346	1
JDDC-PROJECT-0132	jddc-test-4350	1
JDDC-PROJECT-0132	jddc-test-4354	1
JDDC-PROJECT-0132	jddc-test-4356	1
JDDC-PROJECT-0132	jddc-test-4357	1
JDDC-PROJECT-0132	jddc-test-4359	1
JDDC-PROJECT-0133	jddc-test-5699	1
JDDC-PROJECT-0133	jddc-test-5704	1
JDDC-PROJECT-0133	jddc-test-5706	1
JDDC-PROJECT-0133	jddc-test-5709	1
JDDC-PROJECT-0133	jddc-test-5711	1
JDDC-PROJECT-0133	jddc-test-5712	1
JDDC-PROJECT-0133	jddc-test-5715	1
JDDC-PROJECT-0133	jddc-test-5717	1
JDDC-PROJECT-0133	jddc-test-5718	1
JDDC-PROJECT-0133	jddc-test-5719	1
JDDC-PROJECT-0133	jddc-test-5721	1
JDDC-PROJECT-0133	jddc-test-5729	1
JDDC-PROJECT-0133	jddc-test-5734	1
JDDC-PROJECT-0133	jddc-test-5737	1
JDDC-PROJECT-0133	jddc-test-5743	1
JDDC-PROJECT-0133	jddc-test-5745	1
JDDC-PROJECT-0133	jddc-test-5748	1
JDDC-PROJECT-0133	jddc-test-5751	1
JDDC-PROJECT-0133	jddc-test-5752	1
JDDC-PROJECT-0133	jddc-test-5754	1
JDDC-PROJECT-0133	jddc-test-5756	1
JDDC-PROJECT-0133	jddc-test-5759	1
JDDC-PROJECT-0133	jddc-test-5761	1
JDDC-PROJECT-0133	jddc-test-5764	1
JDDC-PROJECT-0133	jddc-test-5765	1
JDDC-PROJECT-0133	jddc-test-5767	1
JDDC-PROJECT-0133	jddc-test-5768	1
JDDC-PROJECT-0133	jddc-test-5771	1
JDDC-PROJECT-0133	jddc-test-5772	1
JDDC-PROJECT-0133	jddc-test-5775	1
JDDC-PROJECT-0134	jddc-test-1515	1
JDDC-PROJECT-0134	jddc-test-1516	1
JDDC-PROJECT-0134	jddc-test-1518	1
JDDC-PROJECT-0134	jddc-test-1520	1
JDDC-PROJECT-0134	jddc-test-1521	1
JDDC-PROJECT-0134	jddc-test-1522	1
JDDC-PROJECT-0134	jddc-test-1523	1
JDDC-PROJECT-0134	jddc-test-1525	1
JDDC-PROJECT-0134	jddc-test-1527	1
JDDC-PROJECT-0134	jddc-test-1531	1
JDDC-PROJECT-0134	jddc-test-1532	1
JDDC-PROJECT-0134	jddc-test-1533	1
JDDC-PROJECT-0134	jddc-test-1534	1
JDDC-PROJECT-0134	jddc-test-1535	1
JDDC-PROJECT-0134	jddc-test-1536	1
JDDC-PROJECT-0134	jddc-test-1537	1
JDDC-PROJECT-0134	jddc-test-1538	1
JDDC-PROJECT-0134	jddc-test-1540	1
JDDC-PROJECT-0134	jddc-test-1541	1
JDDC-PROJECT-0134	jddc-test-1542	1
JDDC-PROJECT-0134	jddc-test-1546	1
JDDC-PROJECT-0134	jddc-test-1547	1
JDDC-PROJECT-0134	jddc-test-1548	1
JDDC-PROJECT-0134	jddc-test-1549	1
JDDC-PROJECT-0134	jddc-test-4944	1
JDDC-PROJECT-0134	jddc-test-4950	1
JDDC-PROJECT-0134	jddc-test-4952	1
JDDC-PROJECT-0134	jddc-test-4954	1
JDDC-PROJECT-0134	jddc-test-4956	1
JDDC-PROJECT-0134	jddc-test-4957	1
JDDC-PROJECT-0135	jddc-test-479	1
JDDC-PROJECT-0135	jddc-test-480	1
JDDC-PROJECT-0135	jddc-test-485	1
JDDC-PROJECT-0135	jddc-test-488	1
JDDC-PROJECT-0135	jddc-test-489	1
JDDC-PROJECT-0135	jddc-test-494	1
JDDC-PROJECT-0135	jddc-test-495	1
JDDC-PROJECT-0135	jddc-test-500	1
JDDC-PROJECT-0135	jddc-test-501	1
JDDC-PROJECT-0135	jddc-test-503	1
JDDC-PROJECT-0135	jddc-test-505	1
JDDC-PROJECT-0135	jddc-test-506	1
JDDC-PROJECT-0135	jddc-test-507	1
JDDC-PROJECT-0135	jddc-test-508	1
JDDC-PROJECT-0135	jddc-test-509	1
JDDC-PROJECT-0135	jddc-test-511	1
JDDC-PROJECT-0135	jddc-test-512	1
JDDC-PROJECT-0135	jddc-test-514	1
JDDC-PROJECT-0135	jddc-test-3925	1
JDDC-PROJECT-0135	jddc-test-3927	1
JDDC-PROJECT-0135	jddc-test-3928	1
JDDC-PROJECT-0135	jddc-test-3929	1
JDDC-PROJECT-0135	jddc-test-3932	1
JDDC-PROJECT-0135	jddc-test-3933	1
JDDC-PROJECT-0135	jddc-test-3935	1
JDDC-PROJECT-0135	jddc-test-3936	1
JDDC-PROJECT-0135	jddc-test-3938	1
JDDC-PROJECT-0135	jddc-test-3941	1
JDDC-PROJECT-0135	jddc-test-3942	1
JDDC-PROJECT-0136	jddc-test-1915	1
JDDC-PROJECT-0136	jddc-test-1917	1
JDDC-PROJECT-0136	jddc-test-1920	1
JDDC-PROJECT-0136	jddc-test-1921	1
JDDC-PROJECT-0136	jddc-test-1923	1
JDDC-PROJECT-0136	jddc-test-1927	1
JDDC-PROJECT-0136	jddc-test-1932	1
JDDC-PROJECT-0136	jddc-test-1935	1
JDDC-PROJECT-0136	jddc-test-1936	1
JDDC-PROJECT-0136	jddc-test-1937	1
JDDC-PROJECT-0136	jddc-test-1938	1
JDDC-PROJECT-0136	jddc-test-1940	1
JDDC-PROJECT-0136	jddc-test-1941	1
JDDC-PROJECT-0136	jddc-test-1942	1
JDDC-PROJECT-0136	jddc-test-1943	1
JDDC-PROJECT-0136	jddc-test-5778	1
JDDC-PROJECT-0136	jddc-test-5779	1
JDDC-PROJECT-0136	jddc-test-5780	1
JDDC-PROJECT-0136	jddc-test-5781	1
JDDC-PROJECT-0136	jddc-test-5782	1
JDDC-PROJECT-0136	jddc-test-5783	1
JDDC-PROJECT-0136	jddc-test-5785	1
JDDC-PROJECT-0136	jddc-test-5788	1
JDDC-PROJECT-0136	jddc-test-5789	1
JDDC-PROJECT-0136	jddc-test-5790	1
JDDC-PROJECT-0136	jddc-test-5791	1
JDDC-PROJECT-0136	jddc-test-5792	1
JDDC-PROJECT-0136	jddc-test-5793	1
JDDC-PROJECT-0136	jddc-test-5794	1
JDDC-PROJECT-0136	jddc-test-5795	1
JDDC-PROJECT-0137	jddc-test-2297	1
JDDC-PROJECT-0137	jddc-test-2299	1
JDDC-PROJECT-0137	jddc-test-2301	1
JDDC-PROJECT-0137	jddc-test-2303	1
JDDC-PROJECT-0137	jddc-test-2304	1
JDDC-PROJECT-0137	jddc-test-2305	1
JDDC-PROJECT-0137	jddc-test-2306	1
JDDC-PROJECT-0137	jddc-test-2307	1
JDDC-PROJECT-0137	jddc-test-2309	1
JDDC-PROJECT-0137	jddc-test-2310	1
JDDC-PROJECT-0137	jddc-test-2314	1
JDDC-PROJECT-0137	jddc-test-2315	1
JDDC-PROJECT-0137	jddc-test-2317	1
JDDC-PROJECT-0137	jddc-test-2319	1
JDDC-PROJECT-0137	jddc-test-2320	1
JDDC-PROJECT-0137	jddc-test-2321	1
JDDC-PROJECT-0137	jddc-test-2323	1
JDDC-PROJECT-0137	jddc-test-2325	1
JDDC-PROJECT-0137	jddc-test-2326	1
JDDC-PROJECT-0137	jddc-test-2327	1
JDDC-PROJECT-0137	jddc-test-2331	1
JDDC-PROJECT-0137	jddc-test-6102	1
JDDC-PROJECT-0137	jddc-test-6104	1
JDDC-PROJECT-0137	jddc-test-6105	1
JDDC-PROJECT-0137	jddc-test-6108	1
JDDC-PROJECT-0137	jddc-test-6110	1
JDDC-PROJECT-0137	jddc-test-6113	1
JDDC-PROJECT-0137	jddc-test-6116	1
JDDC-PROJECT-0137	jddc-test-6118	1
JDDC-PROJECT-0138	jddc-test-1913	1
JDDC-PROJECT-0138	jddc-test-1914	1
JDDC-PROJECT-0138	jddc-test-1915	1
JDDC-PROJECT-0138	jddc-test-1916	1
JDDC-PROJECT-0138	jddc-test-1917	1
JDDC-PROJECT-0138	jddc-test-1918	1
JDDC-PROJECT-0138	jddc-test-1919	1
JDDC-PROJECT-0138	jddc-test-1921	1
JDDC-PROJECT-0138	jddc-test-1923	1
JDDC-PROJECT-0138	jddc-test-1924	1
JDDC-PROJECT-0138	jddc-test-1925	1
JDDC-PROJECT-0138	jddc-test-1926	1
JDDC-PROJECT-0138	jddc-test-1928	1
JDDC-PROJECT-0138	jddc-test-1931	1
JDDC-PROJECT-0138	jddc-test-1932	1
JDDC-PROJECT-0138	jddc-test-1936	1
JDDC-PROJECT-0138	jddc-test-1937	1
JDDC-PROJECT-0138	jddc-test-1940	1
JDDC-PROJECT-0138	jddc-test-1941	1
JDDC-PROJECT-0138	jddc-test-1942	1
JDDC-PROJECT-0138	jddc-test-1943	1
JDDC-PROJECT-0138	jddc-test-5780	1
JDDC-PROJECT-0138	jddc-test-5782	1
JDDC-PROJECT-0138	jddc-test-5784	1
JDDC-PROJECT-0138	jddc-test-5786	1
JDDC-PROJECT-0138	jddc-test-5787	1
JDDC-PROJECT-0138	jddc-test-5792	1
JDDC-PROJECT-0138	jddc-test-5793	1
JDDC-PROJECT-0138	jddc-test-5795	1
JDDC-PROJECT-0138	jddc-test-5797	1
JDDC-PROJECT-0139	jddc-dev-155	1
JDDC-PROJECT-0139	jddc-dev-156	1
JDDC-PROJECT-0139	jddc-dev-158	1
JDDC-PROJECT-0139	jddc-dev-159	1
JDDC-PROJECT-0139	jddc-dev-161	1
JDDC-PROJECT-0139	jddc-dev-162	1
JDDC-PROJECT-0139	jddc-dev-164	1
JDDC-PROJECT-0139	jddc-dev-166	1
JDDC-PROJECT-0139	jddc-dev-167	1
JDDC-PROJECT-0139	jddc-dev-168	1
JDDC-PROJECT-0139	jddc-dev-172	1
JDDC-PROJECT-0139	jddc-dev-173	1
JDDC-PROJECT-0139	jddc-dev-175	1
JDDC-PROJECT-0139	jddc-dev-176	1
JDDC-PROJECT-0139	jddc-dev-179	1
JDDC-PROJECT-0139	jddc-dev-180	1
JDDC-PROJECT-0139	jddc-dev-181	1
JDDC-PROJECT-0139	jddc-dev-182	1
JDDC-PROJECT-0139	jddc-dev-184	1
JDDC-PROJECT-0139	jddc-dev-185	1
JDDC-PROJECT-0139	jddc-dev-1229	1
JDDC-PROJECT-0139	jddc-dev-1230	1
JDDC-PROJECT-0139	jddc-dev-1231	1
JDDC-PROJECT-0139	jddc-dev-1232	1
JDDC-PROJECT-0139	jddc-dev-1233	1
JDDC-PROJECT-0139	jddc-dev-1234	1
JDDC-PROJECT-0139	jddc-dev-1235	1
JDDC-PROJECT-0139	jddc-dev-1236	1
JDDC-PROJECT-0139	jddc-dev-1237	1
JDDC-PROJECT-0139	jddc-dev-1238	1
JDDC-PROJECT-0140	jddc-test-5700	1
JDDC-PROJECT-0140	jddc-test-5701	1
JDDC-PROJECT-0140	jddc-test-5703	1
JDDC-PROJECT-0140	jddc-test-5705	1
JDDC-PROJECT-0140	jddc-test-5706	1
JDDC-PROJECT-0140	jddc-test-5707	1
JDDC-PROJECT-0140	jddc-test-5708	1
JDDC-PROJECT-0140	jddc-test-5714	1
JDDC-PROJECT-0140	jddc-test-5715	1
JDDC-PROJECT-0140	jddc-test-5719	1
JDDC-PROJECT-0140	jddc-test-5721	1
JDDC-PROJECT-0140	jddc-test-5723	1
JDDC-PROJECT-0140	jddc-test-5732	1
JDDC-PROJECT-0140	jddc-test-5734	1
JDDC-PROJECT-0140	jddc-test-5737	1
JDDC-PROJECT-0140	jddc-test-5739	1
JDDC-PROJECT-0140	jddc-test-5741	1
JDDC-PROJECT-0140	jddc-test-5742	1
JDDC-PROJECT-0140	jddc-test-5744	1
JDDC-PROJECT-0140	jddc-test-5748	1
JDDC-PROJECT-0140	jddc-test-5749	1
JDDC-PROJECT-0140	jddc-test-5750	1
JDDC-PROJECT-0140	jddc-test-5755	1
JDDC-PROJECT-0140	jddc-test-5756	1
JDDC-PROJECT-0140	jddc-test-5757	1
JDDC-PROJECT-0140	jddc-test-5763	1
JDDC-PROJECT-0140	jddc-test-5764	1
JDDC-PROJECT-0140	jddc-test-5766	1
JDDC-PROJECT-0140	jddc-test-5771	1
JDDC-PROJECT-0140	jddc-test-5772	1
JDDC-PROJECT-0141	jddc-test-2082	1
JDDC-PROJECT-0141	jddc-test-2083	1
JDDC-PROJECT-0141	jddc-test-2084	1
JDDC-PROJECT-0141	jddc-test-2087	1
JDDC-PROJECT-0141	jddc-test-2088	1
JDDC-PROJECT-0141	jddc-test-2089	1
JDDC-PROJECT-0141	jddc-test-2092	1
JDDC-PROJECT-0141	jddc-test-2094	1
JDDC-PROJECT-0141	jddc-test-2095	1
JDDC-PROJECT-0141	jddc-test-2097	1
JDDC-PROJECT-0141	jddc-test-2099	1
JDDC-PROJECT-0141	jddc-test-2101	1
JDDC-PROJECT-0141	jddc-test-2103	1
JDDC-PROJECT-0141	jddc-test-2104	1
JDDC-PROJECT-0141	jddc-test-2106	1
JDDC-PROJECT-0141	jddc-test-2107	1
JDDC-PROJECT-0141	jddc-test-2109	1
JDDC-PROJECT-0141	jddc-test-2111	1
JDDC-PROJECT-0141	jddc-test-2112	1
JDDC-PROJECT-0141	jddc-test-5874	1
JDDC-PROJECT-0141	jddc-test-5875	1
JDDC-PROJECT-0141	jddc-test-5876	1
JDDC-PROJECT-0141	jddc-test-5878	1
JDDC-PROJECT-0141	jddc-test-5882	1
JDDC-PROJECT-0141	jddc-test-5884	1
JDDC-PROJECT-0141	jddc-test-5885	1
JDDC-PROJECT-0141	jddc-test-5886	1
JDDC-PROJECT-0141	jddc-test-5887	1
JDDC-PROJECT-0141	jddc-test-5890	1
JDDC-PROJECT-0141	jddc-test-5891	1
JDDC-PROJECT-0142	jddc-test-1515	1
JDDC-PROJECT-0142	jddc-test-1516	1
JDDC-PROJECT-0142	jddc-test-1517	1
JDDC-PROJECT-0142	jddc-test-1518	1
JDDC-PROJECT-0142	jddc-test-1519	1
JDDC-PROJECT-0142	jddc-test-1520	1
JDDC-PROJECT-0142	jddc-test-1523	1
JDDC-PROJECT-0142	jddc-test-1524	1
JDDC-PROJECT-0142	jddc-test-1527	1
JDDC-PROJECT-0142	jddc-test-1528	1
JDDC-PROJECT-0142	jddc-test-1530	1
JDDC-PROJECT-0142	jddc-test-1531	1
JDDC-PROJECT-0142	jddc-test-1535	1
JDDC-PROJECT-0142	jddc-test-1536	1
JDDC-PROJECT-0142	jddc-test-1537	1
JDDC-PROJECT-0142	jddc-test-1538	1
JDDC-PROJECT-0142	jddc-test-1539	1
JDDC-PROJECT-0142	jddc-test-1540	1
JDDC-PROJECT-0142	jddc-test-1541	1
JDDC-PROJECT-0142	jddc-test-1543	1
JDDC-PROJECT-0142	jddc-test-1545	1
JDDC-PROJECT-0142	jddc-test-1546	1
JDDC-PROJECT-0142	jddc-test-1548	1
JDDC-PROJECT-0142	jddc-test-1549	1
JDDC-PROJECT-0142	jddc-test-4944	1
JDDC-PROJECT-0142	jddc-test-4949	1
JDDC-PROJECT-0142	jddc-test-4951	1
JDDC-PROJECT-0142	jddc-test-4959	1
JDDC-PROJECT-0142	jddc-test-4962	1
JDDC-PROJECT-0142	jddc-test-4963	1
JDDC-PROJECT-0143	jddc-test-479	1
