query_id	corpus_id
JDDC-PROJECT-0100	jddc-dev-1205
JDDC-PROJECT-0100	jddc-dev-1240
JDDC-PROJECT-0100	jddc-dev-1281
JDDC-PROJECT-0100	jddc-dev-1282
JDDC-PROJECT-0100	jddc-dev-1297
JDDC-PROJECT-0100	jddc-dev-1310
JDDC-PROJECT-0100	jddc-dev-1321
JDDC-PROJECT-0100	jddc-dev-1364
JDDC-PROJECT-0100	jddc-dev-1398
JDDC-PROJECT-0100	jddc-dev-1403
JDDC-PROJECT-0100	jddc-dev-1452
JDDC-PROJECT-0100	jddc-dev-1528
JDDC-PROJECT-0100	jddc-dev-1611
JDDC-PROJECT-0100	jddc-dev-1816
JDDC-PROJECT-0100	jddc-dev-1847
JDDC-PROJECT-0100	jddc-dev-1856
JDDC-PROJECT-0100	jddc-dev-1890
JDDC-PROJECT-0100	jddc-dev-1900
JDDC-PROJECT-0101	jddc-dev-21
JDDC-PROJECT-0101	jddc-dev-83
JDDC-PROJECT-0101	jddc-dev-93
JDDC-PROJECT-0101	jddc-dev-143
JDDC-PROJECT-0101	jddc-dev-252
JDDC-PROJECT-0101	jddc-dev-305
JDDC-PROJECT-0101	jddc-dev-407
JDDC-PROJECT-0101	jddc-dev-434
JDDC-PROJECT-0101	jddc-dev-447
JDDC-PROJECT-0101	jddc-dev-490
JDDC-PROJECT-0101	jddc-dev-624
JDDC-PROJECT-0101	jddc-dev-760
JDDC-PROJECT-0101	jddc-dev-833
JDDC-PROJECT-0101	jddc-dev-866
JDDC-PROJECT-0101	jddc-dev-965
JDDC-PROJECT-0101	jddc-dev-984
JDDC-PROJECT-0101	jddc-dev-989
JDDC-PROJECT-0101	jddc-dev-999
JDDC-PROJECT-0101	jddc-dev-1066
JDDC-PROJECT-0101	jddc-dev-1085
JDDC-PROJECT-0101	jddc-dev-1086
JDDC-PROJECT-0101	jddc-dev-1095
JDDC-PROJECT-0101	jddc-dev-1118
JDDC-PROJECT-0101	jddc-dev-1191
JDDC-PROJECT-0101	jddc-dev-1192
JDDC-PROJECT-0101	jddc-dev-1317
JDDC-PROJECT-0101	jddc-dev-1442
JDDC-PROJECT-0101	jddc-dev-1471
JDDC-PROJECT-0101	jddc-dev-1504
JDDC-PROJECT-0101	jddc-dev-1603
JDDC-PROJECT-0101	jddc-dev-1644
JDDC-PROJECT-0101	jddc-dev-1645
JDDC-PROJECT-0101	jddc-dev-1670
JDDC-PROJECT-0101	jddc-dev-1683
JDDC-PROJECT-0101	jddc-dev-1698
JDDC-PROJECT-0101	jddc-dev-1778
JDDC-PROJECT-0101	jddc-dev-1852
JDDC-PROJECT-0101	jddc-dev-1862
JDDC-PROJECT-0101	jddc-dev-1883
JDDC-PROJECT-0101	jddc-dev-1959
JDDC-PROJECT-0102	jddc-test-82
JDDC-PROJECT-0102	jddc-test-133
JDDC-PROJECT-0102	jddc-test-173
JDDC-PROJECT-0102	jddc-test-689
JDDC-PROJECT-0102	jddc-test-727
JDDC-PROJECT-0102	jddc-test-757
JDDC-PROJECT-0102	jddc-test-781
JDDC-PROJECT-0102	jddc-test-964
JDDC-PROJECT-0102	jddc-test-1011
JDDC-PROJECT-0102	jddc-test-1049
JDDC-PROJECT-0102	jddc-test-1321
JDDC-PROJECT-0102	jddc-test-1450
JDDC-PROJECT-0102	jddc-test-1467
JDDC-PROJECT-0102	jddc-test-1499
JDDC-PROJECT-0102	jddc-test-1513
JDDC-PROJECT-0102	jddc-test-2090
JDDC-PROJECT-0102	jddc-test-2146
JDDC-PROJECT-0102	jddc-test-2411
JDDC-PROJECT-0102	jddc-test-2507
JDDC-PROJECT-0102	jddc-test-2578
JDDC-PROJECT-0102	jddc-test-2603
JDDC-PROJECT-0102	jddc-test-2762
JDDC-PROJECT-0102	jddc-test-2789
JDDC-PROJECT-0102	jddc-test-2860
JDDC-PROJECT-0102	jddc-test-3601
JDDC-PROJECT-0102	jddc-test-3664
JDDC-PROJECT-0102	jddc-test-3671
JDDC-PROJECT-0102	jddc-test-3800
JDDC-PROJECT-0102	jddc-test-3816
JDDC-PROJECT-0102	jddc-test-3979
JDDC-PROJECT-0102	jddc-test-4363
JDDC-PROJECT-0102	jddc-test-4503
JDDC-PROJECT-0102	jddc-test-5447
JDDC-PROJECT-0102	jddc-test-5725
JDDC-PROJECT-0102	jddc-test-5882
JDDC-PROJECT-0102	jddc-test-6252
JDDC-PROJECT-0102	jddc-test-6254
JDDC-PROJECT-0102	jddc-test-6461
JDDC-PROJECT-0102	jddc-test-6776
JDDC-PROJECT-0103	jddc-test-106
JDDC-PROJECT-0103	jddc-test-121
JDDC-PROJECT-0103	jddc-test-284
JDDC-PROJECT-0103	jddc-test-410
JDDC-PROJECT-0103	jddc-test-415
JDDC-PROJECT-0103	jddc-test-711
JDDC-PROJECT-0103	jddc-test-1142
JDDC-PROJECT-0103	jddc-test-1924
JDDC-PROJECT-0103	jddc-test-2077
JDDC-PROJECT-0103	jddc-test-2343
JDDC-PROJECT-0103	jddc-test-2378
JDDC-PROJECT-0103	jddc-test-2388
JDDC-PROJECT-0103	jddc-test-2546
JDDC-PROJECT-0103	jddc-test-2576
JDDC-PROJECT-0103	jddc-test-2823
JDDC-PROJECT-0103	jddc-test-3150
JDDC-PROJECT-0103	jddc-test-3197
JDDC-PROJECT-0103	jddc-test-3342
JDDC-PROJECT-0103	jddc-test-3415
JDDC-PROJECT-0103	jddc-test-3427
JDDC-PROJECT-0103	jddc-test-4043
JDDC-PROJECT-0103	jddc-test-4046
JDDC-PROJECT-0103	jddc-test-4173
JDDC-PROJECT-0103	jddc-test-4445
JDDC-PROJECT-0103	jddc-test-4872
JDDC-PROJECT-0103	jddc-test-5048
JDDC-PROJECT-0103	jddc-test-5207
JDDC-PROJECT-0103	jddc-test-5263
JDDC-PROJECT-0103	jddc-test-5752
JDDC-PROJECT-0103	jddc-test-6110
JDDC-PROJECT-0103	jddc-test-6120
JDDC-PROJECT-0103	jddc-test-6126
JDDC-PROJECT-0103	jddc-test-6147
JDDC-PROJECT-0103	jddc-test-6256
JDDC-PROJECT-0103	jddc-test-6395
JDDC-PROJECT-0103	jddc-test-6618
JDDC-PROJECT-0103	jddc-test-6699
JDDC-PROJECT-0103	jddc-test-6731
JDDC-PROJECT-0103	jddc-test-6899
JDDC-PROJECT-0104	jddc-test-148
JDDC-PROJECT-0104	jddc-test-309
JDDC-PROJECT-0104	jddc-test-361
JDDC-PROJECT-0104	jddc-test-587
JDDC-PROJECT-0104	jddc-test-625
JDDC-PROJECT-0104	jddc-test-701
JDDC-PROJECT-0104	jddc-test-807
JDDC-PROJECT-0104	jddc-test-1064
JDDC-PROJECT-0104	jddc-test-1243
JDDC-PROJECT-0104	jddc-test-1538
JDDC-PROJECT-0104	jddc-test-1707
JDDC-PROJECT-0104	jddc-test-1979
JDDC-PROJECT-0104	jddc-test-2084
JDDC-PROJECT-0104	jddc-test-2088
JDDC-PROJECT-0104	jddc-test-2460
JDDC-PROJECT-0104	jddc-test-2671
JDDC-PROJECT-0104	jddc-test-2711
JDDC-PROJECT-0104	jddc-test-2868
JDDC-PROJECT-0104	jddc-test-3139
JDDC-PROJECT-0104	jddc-test-3254
JDDC-PROJECT-0104	jddc-test-3331
JDDC-PROJECT-0104	jddc-test-3640
JDDC-PROJECT-0104	jddc-test-3811
JDDC-PROJECT-0104	jddc-test-4067
JDDC-PROJECT-0104	jddc-test-4396
JDDC-PROJECT-0104	jddc-test-4427
JDDC-PROJECT-0104	jddc-test-4757
JDDC-PROJECT-0104	jddc-test-4909
JDDC-PROJECT-0104	jddc-test-5131
JDDC-PROJECT-0104	jddc-test-5708
JDDC-PROJECT-0104	jddc-test-5733
JDDC-PROJECT-0104	jddc-test-5800
JDDC-PROJECT-0104	jddc-test-5877
JDDC-PROJECT-0104	jddc-test-5883
JDDC-PROJECT-0104	jddc-test-5889
JDDC-PROJECT-0104	jddc-test-5946
JDDC-PROJECT-0104	jddc-test-6547
JDDC-PROJECT-0104	jddc-test-6671
JDDC-PROJECT-0104	jddc-test-6817
JDDC-PROJECT-0104	jddc-test-6916
JDDC-PROJECT-0105	jddc-test-626
JDDC-PROJECT-0105	jddc-test-724
JDDC-PROJECT-0105	jddc-test-954
JDDC-PROJECT-0105	jddc-test-991
JDDC-PROJECT-0105	jddc-test-1042
JDDC-PROJECT-0105	jddc-test-1390
JDDC-PROJECT-0105	jddc-test-1395
JDDC-PROJECT-0105	jddc-test-1409
JDDC-PROJECT-0105	jddc-test-1645
JDDC-PROJECT-0105	jddc-test-2142
JDDC-PROJECT-0105	jddc-test-2349
JDDC-PROJECT-0105	jddc-test-2683
JDDC-PROJECT-0105	jddc-test-2700
JDDC-PROJECT-0105	jddc-test-2733
JDDC-PROJECT-0105	jddc-test-2963
JDDC-PROJECT-0105	jddc-test-3012
JDDC-PROJECT-0105	jddc-test-3042
JDDC-PROJECT-0105	jddc-test-3698
JDDC-PROJECT-0105	jddc-test-3739
JDDC-PROJECT-0105	jddc-test-3740
JDDC-PROJECT-0105	jddc-test-3898
JDDC-PROJECT-0105	jddc-test-4062
JDDC-PROJECT-0105	jddc-test-4674
JDDC-PROJECT-0105	jddc-test-4676
JDDC-PROJECT-0105	jddc-test-4757
JDDC-PROJECT-0105	jddc-test-4869
JDDC-PROJECT-0105	jddc-test-5687
JDDC-PROJECT-0105	jddc-test-5688
JDDC-PROJECT-0105	jddc-test-5713
JDDC-PROJECT-0105	jddc-test-6179
JDDC-PROJECT-0105	jddc-test-6187
JDDC-PROJECT-0105	jddc-test-6216
JDDC-PROJECT-0105	jddc-test-6234
JDDC-PROJECT-0105	jddc-test-6326
JDDC-PROJECT-0105	jddc-test-6434
JDDC-PROJECT-0105	jddc-test-6512
JDDC-PROJECT-0105	jddc-test-6551
JDDC-PROJECT-0105	jddc-test-6849
JDDC-PROJECT-0105	jddc-test-6969
JDDC-PROJECT-0106	jddc-test-534
JDDC-PROJECT-0106	jddc-test-1310
JDDC-PROJECT-0106	jddc-test-1398
JDDC-PROJECT-0106	jddc-test-1769
JDDC-PROJECT-0106	jddc-test-1778
JDDC-PROJECT-0106	jddc-test-1794
JDDC-PROJECT-0106	jddc-test-1797
JDDC-PROJECT-0106	jddc-test-1808
JDDC-PROJECT-0106	jddc-test-1811
JDDC-PROJECT-0106	jddc-test-1817
JDDC-PROJECT-0106	jddc-test-2444
JDDC-PROJECT-0106	jddc-test-2486
JDDC-PROJECT-0106	jddc-test-3203
JDDC-PROJECT-0106	jddc-test-3219
JDDC-PROJECT-0106	jddc-test-3225
JDDC-PROJECT-0106	jddc-test-3227
JDDC-PROJECT-0106	jddc-test-3228
JDDC-PROJECT-0106	jddc-test-3236
JDDC-PROJECT-0106	jddc-test-3248
JDDC-PROJECT-0106	jddc-test-3287
JDDC-PROJECT-0106	jddc-test-3626
JDDC-PROJECT-0106	jddc-test-3844
JDDC-PROJECT-0106	jddc-test-4106
JDDC-PROJECT-0106	jddc-test-4992
JDDC-PROJECT-0106	jddc-test-5042
JDDC-PROJECT-0106	jddc-test-5057
JDDC-PROJECT-0106	jddc-test-5184
JDDC-PROJECT-0106	jddc-test-5201
JDDC-PROJECT-0106	jddc-test-5251
JDDC-PROJECT-0106	jddc-test-5437
JDDC-PROJECT-0106	jddc-test-5455
JDDC-PROJECT-0106	jddc-test-5462
JDDC-PROJECT-0106	jddc-test-5546
JDDC-PROJECT-0106	jddc-test-5723
JDDC-PROJECT-0106	jddc-test-5725
JDDC-PROJECT-0106	jddc-test-6008
JDDC-PROJECT-0106	jddc-test-6708
JDDC-PROJECT-0106	jddc-test-6735
JDDC-PROJECT-0106	jddc-test-6756
JDDC-PROJECT-0106	jddc-test-6758
JDDC-PROJECT-0107	jddc-test-213
JDDC-PROJECT-0107	jddc-test-228
JDDC-PROJECT-0107	jddc-test-238
JDDC-PROJECT-0107	jddc-test-239
JDDC-PROJECT-0107	jddc-test-245
JDDC-PROJECT-0107	jddc-test-297
JDDC-PROJECT-0107	jddc-test-970
JDDC-PROJECT-0107	jddc-test-980
JDDC-PROJECT-0107	jddc-test-997
JDDC-PROJECT-0107	jddc-test-1359
JDDC-PROJECT-0107	jddc-test-1790
JDDC-PROJECT-0107	jddc-test-2098
JDDC-PROJECT-0107	jddc-test-2312
JDDC-PROJECT-0107	jddc-test-2525
JDDC-PROJECT-0107	jddc-test-2769
JDDC-PROJECT-0107	jddc-test-3052
JDDC-PROJECT-0107	jddc-test-3323
JDDC-PROJECT-0107	jddc-test-3324
JDDC-PROJECT-0107	jddc-test-3384
JDDC-PROJECT-0107	jddc-test-3457
JDDC-PROJECT-0107	jddc-test-3500
JDDC-PROJECT-0107	jddc-test-3590
JDDC-PROJECT-0107	jddc-test-3682
JDDC-PROJECT-0107	jddc-test-3722
JDDC-PROJECT-0107	jddc-test-3772
JDDC-PROJECT-0107	jddc-test-3773
JDDC-PROJECT-0107	jddc-test-3829
JDDC-PROJECT-0107	jddc-test-3904
JDDC-PROJECT-0107	jddc-test-3906
JDDC-PROJECT-0107	jddc-test-3914
JDDC-PROJECT-0107	jddc-test-3961
JDDC-PROJECT-0107	jddc-test-4061
JDDC-PROJECT-0107	jddc-test-4155
JDDC-PROJECT-0107	jddc-test-4165
JDDC-PROJECT-0107	jddc-test-4166
JDDC-PROJECT-0107	jddc-test-4614
JDDC-PROJECT-0107	jddc-test-4719
JDDC-PROJECT-0107	jddc-test-5798
JDDC-PROJECT-0107	jddc-test-5846
JDDC-PROJECT-0107	jddc-test-6809
JDDC-PROJECT-0108	jddc-test-534
JDDC-PROJECT-0108	jddc-test-636
JDDC-PROJECT-0108	jddc-test-672
JDDC-PROJECT-0108	jddc-test-990
JDDC-PROJECT-0108	jddc-test-1094
JDDC-PROJECT-0108	jddc-test-1140
JDDC-PROJECT-0108	jddc-test-1388
JDDC-PROJECT-0108	jddc-test-1683
JDDC-PROJECT-0108	jddc-test-1733
JDDC-PROJECT-0108	jddc-test-1852
JDDC-PROJECT-0108	jddc-test-1860
JDDC-PROJECT-0108	jddc-test-2343
JDDC-PROJECT-0108	jddc-test-2512
JDDC-PROJECT-0108	jddc-test-2521
JDDC-PROJECT-0108	jddc-test-2707
JDDC-PROJECT-0108	jddc-test-3247
JDDC-PROJECT-0108	jddc-test-3287
JDDC-PROJECT-0108	jddc-test-3321
JDDC-PROJECT-0108	jddc-test-3357
JDDC-PROJECT-0108	jddc-test-3741
JDDC-PROJECT-0108	jddc-test-3780
JDDC-PROJECT-0108	jddc-test-4033
JDDC-PROJECT-0108	jddc-test-4246
JDDC-PROJECT-0108	jddc-test-4642
JDDC-PROJECT-0108	jddc-test-4778
JDDC-PROJECT-0108	jddc-test-4800
JDDC-PROJECT-0108	jddc-test-5040
JDDC-PROJECT-0108	jddc-test-5061
JDDC-PROJECT-0108	jddc-test-5104
JDDC-PROJECT-0108	jddc-test-5115
JDDC-PROJECT-0108	jddc-test-5148
JDDC-PROJECT-0108	jddc-test-5462
JDDC-PROJECT-0108	jddc-test-5468
JDDC-PROJECT-0108	jddc-test-5701
JDDC-PROJECT-0108	jddc-test-5714
JDDC-PROJECT-0108	jddc-test-5869
JDDC-PROJECT-0108	jddc-test-5966
JDDC-PROJECT-0108	jddc-test-6065
JDDC-PROJECT-0108	jddc-test-6087
JDDC-PROJECT-0108	jddc-test-6735
JDDC-PROJECT-0109	jddc-test-510
JDDC-PROJECT-0109	jddc-test-520
JDDC-PROJECT-0109	jddc-test-548
JDDC-PROJECT-0109	jddc-test-588
JDDC-PROJECT-0109	jddc-test-669
JDDC-PROJECT-0109	jddc-test-739
JDDC-PROJECT-0109	jddc-test-1253
JDDC-PROJECT-0109	jddc-test-1312
JDDC-PROJECT-0109	jddc-test-1336
JDDC-PROJECT-0109	jddc-test-1403
JDDC-PROJECT-0109	jddc-test-1481
JDDC-PROJECT-0109	jddc-test-1733
JDDC-PROJECT-0109	jddc-test-2054
JDDC-PROJECT-0109	jddc-test-2934
JDDC-PROJECT-0109	jddc-test-3053
JDDC-PROJECT-0109	jddc-test-3071
JDDC-PROJECT-0109	jddc-test-3117
JDDC-PROJECT-0109	jddc-test-3358
JDDC-PROJECT-0109	jddc-test-3374
JDDC-PROJECT-0109	jddc-test-3377
JDDC-PROJECT-0109	jddc-test-3694
JDDC-PROJECT-0109	jddc-test-3699
JDDC-PROJECT-0109	jddc-test-3916
JDDC-PROJECT-0109	jddc-test-4028
JDDC-PROJECT-0109	jddc-test-4112
JDDC-PROJECT-0109	jddc-test-4870
JDDC-PROJECT-0109	jddc-test-5025
JDDC-PROJECT-0109	jddc-test-5073
JDDC-PROJECT-0109	jddc-test-5108
JDDC-PROJECT-0109	jddc-test-5131
JDDC-PROJECT-0109	jddc-test-5156
JDDC-PROJECT-0109	jddc-test-5505
JDDC-PROJECT-0109	jddc-test-5525
JDDC-PROJECT-0109	jddc-test-5590
JDDC-PROJECT-0109	jddc-test-6231
JDDC-PROJECT-0109	jddc-test-6429
JDDC-PROJECT-0109	jddc-test-6698
JDDC-PROJECT-0109	jddc-test-6824
JDDC-PROJECT-0109	jddc-test-6876
JDDC-PROJECT-0110	jddc-test-50
JDDC-PROJECT-0110	jddc-test-184
JDDC-PROJECT-0110	jddc-test-434
JDDC-PROJECT-0110	jddc-test-664
JDDC-PROJECT-0110	jddc-test-866
JDDC-PROJECT-0110	jddc-test-1009
JDDC-PROJECT-0110	jddc-test-1082
JDDC-PROJECT-0110	jddc-test-1288
JDDC-PROJECT-0110	jddc-test-1527
JDDC-PROJECT-0110	jddc-test-2239
JDDC-PROJECT-0110	jddc-test-2240
JDDC-PROJECT-0110	jddc-test-2334
JDDC-PROJECT-0110	jddc-test-2339
JDDC-PROJECT-0110	jddc-test-2353
JDDC-PROJECT-0110	jddc-test-2354
JDDC-PROJECT-0110	jddc-test-2356
JDDC-PROJECT-0110	jddc-test-2396
JDDC-PROJECT-0110	jddc-test-2432
JDDC-PROJECT-0110	jddc-test-2597
JDDC-PROJECT-0110	jddc-test-2984
JDDC-PROJECT-0110	jddc-test-3173
JDDC-PROJECT-0110	jddc-test-3400
JDDC-PROJECT-0110	jddc-test-3431
JDDC-PROJECT-0110	jddc-test-4287
JDDC-PROJECT-0110	jddc-test-4373
JDDC-PROJECT-0110	jddc-test-4405
JDDC-PROJECT-0110	jddc-test-5372
JDDC-PROJECT-0110	jddc-test-5690
JDDC-PROJECT-0110	jddc-test-5708
JDDC-PROJECT-0110	jddc-test-5758
JDDC-PROJECT-0110	jddc-test-5823
JDDC-PROJECT-0110	jddc-test-5872
JDDC-PROJECT-0110	jddc-test-6005
JDDC-PROJECT-0110	jddc-test-6009
JDDC-PROJECT-0110	jddc-test-6139
JDDC-PROJECT-0110	jddc-test-6230
JDDC-PROJECT-0110	jddc-test-6241
JDDC-PROJECT-0110	jddc-test-6444
JDDC-PROJECT-0110	jddc-test-6823
JDDC-PROJECT-0111	jddc-test-344
JDDC-PROJECT-0111	jddc-test-832
JDDC-PROJECT-0111	jddc-test-833
JDDC-PROJECT-0111	jddc-test-1850
JDDC-PROJECT-0111	jddc-test-2685
JDDC-PROJECT-0111	jddc-test-2857
JDDC-PROJECT-0111	jddc-test-2883
JDDC-PROJECT-0111	jddc-test-2885
JDDC-PROJECT-0111	jddc-test-2900
JDDC-PROJECT-0111	jddc-test-2907
JDDC-PROJECT-0111	jddc-test-2909
JDDC-PROJECT-0111	jddc-test-2910
JDDC-PROJECT-0111	jddc-test-2913
JDDC-PROJECT-0111	jddc-test-2916
JDDC-PROJECT-0111	jddc-test-3421
JDDC-PROJECT-0111	jddc-test-3614
JDDC-PROJECT-0111	jddc-test-3615
JDDC-PROJECT-0111	jddc-test-3729
JDDC-PROJECT-0111	jddc-test-3786
JDDC-PROJECT-0111	jddc-test-4186
JDDC-PROJECT-0111	jddc-test-4901
JDDC-PROJECT-0111	jddc-test-4933
JDDC-PROJECT-0111	jddc-test-4994
JDDC-PROJECT-0111	jddc-test-5028
JDDC-PROJECT-0111	jddc-test-5283
JDDC-PROJECT-0111	jddc-test-5290
JDDC-PROJECT-0111	jddc-test-5323
JDDC-PROJECT-0111	jddc-test-5340
JDDC-PROJECT-0111	jddc-test-5412
JDDC-PROJECT-0111	jddc-test-5648
JDDC-PROJECT-0111	jddc-test-6453
JDDC-PROJECT-0111	jddc-test-6472
JDDC-PROJECT-0111	jddc-test-6473
JDDC-PROJECT-0111	jddc-test-6479
JDDC-PROJECT-0111	jddc-test-6483
JDDC-PROJECT-0111	jddc-test-6487
JDDC-PROJECT-0111	jddc-test-6488
JDDC-PROJECT-0111	jddc-test-6692
JDDC-PROJECT-0111	jddc-test-6700
JDDC-PROJECT-0111	jddc-test-6873
JDDC-PROJECT-0112	jddc-test-540
JDDC-PROJECT-0112	jddc-test-987
JDDC-PROJECT-0112	jddc-test-1141
JDDC-PROJECT-0112	jddc-test-1274
JDDC-PROJECT-0112	jddc-test-1279
JDDC-PROJECT-0112	jddc-test-1281
JDDC-PROJECT-0112	jddc-test-1291
JDDC-PROJECT-0112	jddc-test-1295
JDDC-PROJECT-0112	jddc-test-1650
JDDC-PROJECT-0112	jddc-test-1801
JDDC-PROJECT-0112	jddc-test-1807
JDDC-PROJECT-0112	jddc-test-1832
JDDC-PROJECT-0112	jddc-test-1906
JDDC-PROJECT-0112	jddc-test-2264
JDDC-PROJECT-0112	jddc-test-2266
JDDC-PROJECT-0112	jddc-test-2387
JDDC-PROJECT-0112	jddc-test-2399
JDDC-PROJECT-0112	jddc-test-2635
JDDC-PROJECT-0112	jddc-test-3140
JDDC-PROJECT-0112	jddc-test-3218
JDDC-PROJECT-0112	jddc-test-3888
JDDC-PROJECT-0112	jddc-test-3901
JDDC-PROJECT-0112	jddc-test-3958
JDDC-PROJECT-0112	jddc-test-4327
JDDC-PROJECT-0112	jddc-test-4868
JDDC-PROJECT-0112	jddc-test-5193
JDDC-PROJECT-0112	jddc-test-5361
JDDC-PROJECT-0112	jddc-test-5596
JDDC-PROJECT-0112	jddc-test-5601
JDDC-PROJECT-0112	jddc-test-5758
JDDC-PROJECT-0112	jddc-test-5996
JDDC-PROJECT-0112	jddc-test-6149
JDDC-PROJECT-0112	jddc-test-6151
JDDC-PROJECT-0112	jddc-test-6161
JDDC-PROJECT-0112	jddc-test-6180
JDDC-PROJECT-0112	jddc-test-6184
JDDC-PROJECT-0112	jddc-test-6300
JDDC-PROJECT-0112	jddc-test-6686
JDDC-PROJECT-0112	jddc-test-6760
JDDC-PROJECT-0113	jddc-test-234
JDDC-PROJECT-0113	jddc-test-378
JDDC-PROJECT-0113	jddc-test-522
JDDC-PROJECT-0113	jddc-test-526
JDDC-PROJECT-0113	jddc-test-552
JDDC-PROJECT-0113	jddc-test-1049
JDDC-PROJECT-0113	jddc-test-1075
JDDC-PROJECT-0113	jddc-test-1452
JDDC-PROJECT-0113	jddc-test-1530
JDDC-PROJECT-0113	jddc-test-1532
JDDC-PROJECT-0113	jddc-test-1533
JDDC-PROJECT-0113	jddc-test-1535
JDDC-PROJECT-0113	jddc-test-1538
JDDC-PROJECT-0113	jddc-test-1581
JDDC-PROJECT-0113	jddc-test-1836
JDDC-PROJECT-0113	jddc-test-2208
JDDC-PROJECT-0113	jddc-test-2250
JDDC-PROJECT-0113	jddc-test-2460
JDDC-PROJECT-0113	jddc-test-2571
JDDC-PROJECT-0113	jddc-test-2716
JDDC-PROJECT-0113	jddc-test-2809
JDDC-PROJECT-0113	jddc-test-3228
JDDC-PROJECT-0113	jddc-test-3525
JDDC-PROJECT-0113	jddc-test-3581
JDDC-PROJECT-0113	jddc-test-3620
JDDC-PROJECT-0113	jddc-test-3957
JDDC-PROJECT-0113	jddc-test-4136
JDDC-PROJECT-0113	jddc-test-4346
JDDC-PROJECT-0113	jddc-test-4394
JDDC-PROJECT-0113	jddc-test-4692
JDDC-PROJECT-0113	jddc-test-4880
JDDC-PROJECT-0113	jddc-test-5055
JDDC-PROJECT-0113	jddc-test-5182
JDDC-PROJECT-0113	jddc-test-5524
JDDC-PROJECT-0113	jddc-test-5681
JDDC-PROJECT-0113	jddc-test-5792
JDDC-PROJECT-0113	jddc-test-6032
JDDC-PROJECT-0113	jddc-test-6258
JDDC-PROJECT-0113	jddc-test-6491
JDDC-PROJECT-0113	jddc-test-6903
JDDC-PROJECT-0114	jddc-test-225
JDDC-PROJECT-0114	jddc-test-280
JDDC-PROJECT-0114	jddc-test-291
JDDC-PROJECT-0114	jddc-test-510
JDDC-PROJECT-0114	jddc-test-745
JDDC-PROJECT-0114	jddc-test-1628
JDDC-PROJECT-0114	jddc-test-1638
JDDC-PROJECT-0114	jddc-test-2306
JDDC-PROJECT-0114	jddc-test-2309
JDDC-PROJECT-0114	jddc-test-2317
JDDC-PROJECT-0114	jddc-test-2320
JDDC-PROJECT-0114	jddc-test-2602
JDDC-PROJECT-0114	jddc-test-2691
JDDC-PROJECT-0114	jddc-test-2741
JDDC-PROJECT-0114	jddc-test-2863
JDDC-PROJECT-0114	jddc-test-3103
JDDC-PROJECT-0114	jddc-test-3248
JDDC-PROJECT-0114	jddc-test-3389
JDDC-PROJECT-0114	jddc-test-3458
JDDC-PROJECT-0114	jddc-test-3636
JDDC-PROJECT-0114	jddc-test-3660
JDDC-PROJECT-0114	jddc-test-3961
JDDC-PROJECT-0114	jddc-test-4041
JDDC-PROJECT-0114	jddc-test-4067
JDDC-PROJECT-0114	jddc-test-4068
JDDC-PROJECT-0114	jddc-test-4074
JDDC-PROJECT-0114	jddc-test-4926
JDDC-PROJECT-0114	jddc-test-5397
JDDC-PROJECT-0114	jddc-test-5728
JDDC-PROJECT-0114	jddc-test-5844
JDDC-PROJECT-0114	jddc-test-5930
JDDC-PROJECT-0114	jddc-test-6111
JDDC-PROJECT-0114	jddc-test-6200
JDDC-PROJECT-0114	jddc-test-6455
JDDC-PROJECT-0114	jddc-test-6572
JDDC-PROJECT-0114	jddc-test-6692
JDDC-PROJECT-0114	jddc-test-6839
JDDC-PROJECT-0114	jddc-test-6956
JDDC-PROJECT-0115	jddc-test-119
JDDC-PROJECT-0115	jddc-test-682
JDDC-PROJECT-0115	jddc-test-743
JDDC-PROJECT-0115	jddc-test-844
JDDC-PROJECT-0115	jddc-test-897
JDDC-PROJECT-0115	jddc-test-1004
JDDC-PROJECT-0115	jddc-test-1102
JDDC-PROJECT-0115	jddc-test-1482
JDDC-PROJECT-0115	jddc-test-2122
JDDC-PROJECT-0115	jddc-test-2201
JDDC-PROJECT-0115	jddc-test-2710
JDDC-PROJECT-0115	jddc-test-2964
JDDC-PROJECT-0115	jddc-test-3236
JDDC-PROJECT-0115	jddc-test-3472
JDDC-PROJECT-0115	jddc-test-3830
JDDC-PROJECT-0115	jddc-test-3841
JDDC-PROJECT-0115	jddc-test-4066
JDDC-PROJECT-0115	jddc-test-4073
JDDC-PROJECT-0115	jddc-test-4074
JDDC-PROJECT-0115	jddc-test-4193
JDDC-PROJECT-0115	jddc-test-5027
JDDC-PROJECT-0115	jddc-test-5045
JDDC-PROJECT-0115	jddc-test-5114
JDDC-PROJECT-0115	jddc-test-5133
JDDC-PROJECT-0115	jddc-test-5348
JDDC-PROJECT-0115	jddc-test-5442
JDDC-PROJECT-0115	jddc-test-5583
JDDC-PROJECT-0115	jddc-test-5654
JDDC-PROJECT-0115	jddc-test-5660
JDDC-PROJECT-0115	jddc-test-6068
JDDC-PROJECT-0115	jddc-test-6359
JDDC-PROJECT-0115	jddc-test-6472
JDDC-PROJECT-0115	jddc-test-6510
JDDC-PROJECT-0115	jddc-test-6540
JDDC-PROJECT-0115	jddc-test-6639
JDDC-PROJECT-0115	jddc-test-6886
JDDC-PROJECT-0115	jddc-test-6927
JDDC-PROJECT-0116	jddc-test-286
JDDC-PROJECT-0116	jddc-test-356
